ID,tx_hash,rule_id_1,similarity_1,rule_name_1,rule_id_2,similarity_2,rule_name_2,count
3598,0x62b2cf258ddde6cffc0f772018d4eed63d3d95b8725aacea234c18775879fad5,235,0.4074074074074074,OTSeaStaking,515,0.375,BNBX,246
7603,0x9e588bcf6c4f5ce11de7ecc70c927eb07d0edbfa83383a7cd3e9977272d67b80,494,0.4074074074074074,WSM,38,0.3809523809523809,DFS,241
7120,0x0b21444b03543ebf20255ea2416b5ce48889ea8cdbd287fa21b79fc0a380ff64,471,0.4,LocalTrader,431,0.3846153846153846,ARK,764
7043,0x9a3cb35fe5bcb6d2a55d0d9cdc3b1f6a4de068151542aba80375d1b1e0549c82,466,0.4,Juice,492,0.3461538461538461,Will,154
3067,0x004ee97a39cf1be80c86f52deeb957ab680194dfd12a3ff755738f08f1e33786,200,0.4,FiberRouter,208,0.3,BabySwap,414
421,0x3e5b4450d3452c77edb8dec26e047b54262752e18e524abb3759cb362715fe73,24,0.4,Uerii,436,0.35,LQDX,168
7976,0xf7f356fadde295592c2f9910075260da46922f391f26c99526b705c90f69014f,519,0.4,TSURU,290,0.4,PHIL,4671
3264,0xe8cc7604f2442f955faea7beb7b8a07f86144c178b7a83725934c7ebc4b8284f,216,0.4,Bitpaidio,75,0.4,Miner,160
978,0x9b195505e81dfa878b8f9d34fb480d3069b899c7c8912a3c0802848e2ccec1df,59,0.4,ATK,246,0.375,OLIFE,3572
1237,0xa6347d84bc3ad5d2f74d51339e7cdf693c16abd0bcc055e93ebf814f53226e5f,75,0.4,Miner,395,0.3333333333333333,LPC,316
1768,0x0b757d022fac8c0a37de022ef9ab08edb329c885321bf1865a810714e0b2d470,98,0.4,RevertFinance,519,0.375,TSURU,5105
7944,0xf9550d2cbb81a1b70a7064cf27ce697dbe3dd807cf9182d9e7fc0deb4537bfdd,515,0.4,BNBX,344,0.3636363636363636,SCROLL,5049
1370,0xbc00fb7c6a659f5cbf912654c4e4727a9730f21e9883796a3f49525c49a4bcd8,89,0.4,ZS,24,0.4,Uerii,152
6066,0x0b21756bfc63296d5b247190d771f17615fc0a331bfb340f7620659c92b2e118,425,0.4,FDP,59,0.4,ATK,516
4801,0x0521341f480d5b0b630e69d43073163d4085bb9cfa7a0d75cb91aabbaa072ec8,333,0.4,WIFCOIN,436,0.375,LQDX,2264
3967,0x82af4ab4fe341ce4b678759183f5ad82f643d584a5fa99e72c048cb83e896203,273,0.4,Leetswap,315,0.3809523809523809,pSeudoEth,305
4258,0x5b0171bcc8ae77852c48b543490337063de271a42d03177bdd71aa95a168d9d7,298,0.4,Swapos,143,0.4,Uranium,1514
2981,0x8dba97bed80df968b8a38608d1c6fff8f5a6a5158314d312e922c6b75174c15a,188,0.4,SHOCO,75,0.4,Miner,240
6339,0x358db098e9c647bc35b4b2653272f73c53aac097a7bbcd28e0629cf745356399,432,0.4,PANDORA,344,0.3636363636363636,SCROLL,3626
2025,0x8349875d84268cf472d5ab633c74b9c8771ef3e84588d3d5670182c0c065f2e8,112,0.4,JulSwap,466,0.3636363636363636,Juice,1189
6493,0x5e09b4f898c5ce1ae50b5b175de517edd61542fdee35fc38fc4e7a9456ad5a1a,436,0.4,LQDX,5,0.3809523809523809,SpaceGodzilla,4544
5687,0x7408271208ae7a25389e3ac99718baef46034f5c1203bc885d69809febddb541,395,0.4,LPC,342,0.4,Discover,1386
2466,0x389796c28b4178c73c1f74c41ad912cc18dca5296396ff0b3de9352f66bb16a3,143,0.4,Uranium,310,0.3888888888888888,HCT,250
3773,0x7d7d345c8287aa2dcfcfaaf4499c01f43ee554d3703a0d6b904dcd07eedbf470,248,0.4,FAPEN,188,0.375,SHOCO,96907
4196,0x44b0b95527e6292342b32ff233038db8e846532a3b4bf770b393953c78f43bd4,287,0.4,MEVa47b,116,0.3913043478260869,TGC,166
3603,0x1649996d9c3dc594bf7eac721375ada21712916e0e84680b5b92e0c0e83a564f,236,0.4,Chainge,188,0.4,SHOCO,308
569,0x8d051c9a5d94f79ff762323fa8c9985e2b16d80a69891398be9cc18c0d740e1d,32,0.4,LW,24,0.4,Uerii,243
3181,0xf0dd2ce8b91cb11609ec4f9dfb25b85e4c850fde5ca26dc8983172c3272ccb09,208,0.4,BabySwap,143,0.368421052631579,Uranium,1285
357,0x8e56a3f357df1cd470225cbc3a436dc755a50edcffcb12da6fffa8e4c94e5a3e,23,0.4,BXH,315,0.3809523809523809,pSeudoEth,633
8121,0x4461ffd727501da44e72075d80a5a0dd3232995db9c7ae06761d82a4a5c07364,521,0.4,EEE,501,0.3611111111111111,ZoomproFinance,264
2048,0xfdc071ebf9a123ea4f5bd9630e2ade408676ab5071da24a81186d9ceb8bdd69d,116,0.3913043478260869,TGC,436,0.3888888888888888,LQDX,338
4331,0x1eccb3600f1136f84b9fd71513f229ac40b6fbb74b14a15d39d8775b73469236,306,0.3913043478260869,PeapodsFinance,116,0.3913043478260869,TGC,183
6492,0xf6adc0622f0a2b34f35d3da24c8a4eede0f5a23e1efc62e08ca1da2eb85961d4,436,0.3913043478260869,LQDX,313,0.3913043478260869,BEVO,152
4463,0xc56b6184deedca724ee41f8eab769cbd43234ad13d43997aac6425b54cdf0b4a,313,0.3888888888888888,BEVO,310,0.3888888888888888,HCT,1658
418,0x8d3c20f7117f4f04d3339dde1a0cef8430d54d5a3959bf01ce12ffed8151c222,24,0.3888888888888888,Uerii,323,0.3478260869565217,TIFI,541
4931,0x9049a87831fe5c12302833d8772ba1f8a80cab98dec95edc793afc4710755865,344,0.3888888888888888,SCROLL,515,0.3333333333333333,BNBX,549
7942,0x8d0800d9c722624785bda9b11f04a1f8e0bb43f3aca1e5b734309388f3ff7490,515,0.3888888888888888,BNBX,471,0.3333333333333333,LocalTrader,250
3680,0xd625b10c9e01c2dacc5432d9d816ecc033b3b23096536df881e40fd6e57960a9,244,0.3888888888888888,Wdoge,216,0.3888888888888888,Bitpaidio,863
7812,0xeda279ec7381c210777a41f33fb5fc6a8a54b991cdf50d21034b5b9a28a82ed1,501,0.3888888888888888,ZoomproFinance,328,0.3571428571428571,EHX,166
3263,0x03dde5a09e5f3ed92011a4b6d54350a69220a0eb9600714446f30848b9a2ce80,216,0.3888888888888888,Bitpaidio,515,0.3333333333333333,BNBX,395
6491,0x6b255217c4aac389bc17b308fcfa4e10e24e1c3c8fdd0af18c8bf776cb6e3a7a,436,0.3888888888888888,LQDX,494,0.3333333333333333,WSM,890
35,0x350df6698cfd67cb3fe45f9f1289301f81499fe7a985e38a7329ff929410ec9e,2,0.3846153846153846,GPU,436,0.35,LQDX,383
270,0x5f322f87c53f324038f562d4e8ec2501325fa50d3ed6a3e8d2f14cdc18fb89c5,17,0.3846153846153846,MixedSwapRouter,519,0.3076923076923077,TSURU,229
5888,0xc34b68c0bc5264f3a7d6996c3c5ef6b231670deeffb78bc0e4e73cfad0ff0197,407,0.3846153846153846,DN404,260,0.3846153846153846,Paraswap,683
3262,0x06734e2ebc8ac1ce2d92d6198537119457fa1f9122b2c750f7775d30b806568e,216,0.3846153846153846,Bitpaidio,157,0.3571428571428571,TheNFTV2,997
2980,0x19e7446e299ae5723f463a239c461ded695b523211f39f44042363790d89d90a,188,0.3846153846153846,SHOCO,143,0.3846153846153846,Uranium,178
6556,0x8a9f7147fe577ae33b901d87ccccf3994417ffd95c0a37563b5bb814ea885a59,439,0.3846153846153846,TransitFinance,216,0.3076923076923077,Bitpaidio,6199
2376,0x632f7e0b7cc563b43a56d9341d7c69a100ecbbb1b6b0933dfc616c4946ab6374,130,0.3846153846153846,Binemon,466,0.3478260869565217,Juice,188
6489,0x6ef4eb96897b08a33387503ae85a46e988f349c89532b32d4e19de576ed1e988,436,0.3846153846153846,LQDX,236,0.3333333333333333,Chainge,4559
896,0x7683c8d880b2f718b23c3e8715867b42c0512409094e52f66b8a08c7ebd639c0,56,0.3846153846153846,XST,38,0.3809523809523809,DFS,223
3772,0x72ebfa1ebc242dac88000b556571e1b42f13869bf79ef1cda5fe3e8bace41a92,248,0.3846153846153846,FAPEN,399,0.3529411764705882,Bankroll,725
2464,0x47527e355298983e4e24df2c154d04a8a22581653f78028a14cebe1dee70b025,143,0.3846153846153846,Uranium,75,0.3846153846153846,Miner,272
1235,0xe9257b4c8189ee9eac722eb3ebbedd8a973c6a682b498ee284a21d927ea2d822,75,0.3846153846153846,Miner,59,0.3333333333333333,ATK,276
1153,0xf18891ceda1ef508ca13395f935b8d4c4d7ed59e07d18ab031cda8c7fd139d22,60,0.3823529411764705,LiFi,313,0.3793103448275862,BEVO,209
7941,0x3df7029e0181fe20fd6a9d905fb667d0fc84e5fe66bb892a8c1378608b40aaa0,515,0.3809523809523809,BNBX,32,0.3809523809523809,LW,293
162,0x70d2086a43222ffae656c87b10936e1300fd8c34c116d31dc8487161769becc0,5,0.3809523809523809,SpaceGodzilla,128,0.36,TrustPad,3841
663,0x4b8cacb8f50335f44f2f5a7078ac22608012c72f060a2b5796c34d0120ef7e1a,38,0.3809523809523809,DFS,157,0.375,TheNFTV2,567
7039,0x2638a2e79e4c2e5bf2c922a783c0476b30763ac4b3ea4ba9757106d9d3b511aa,466,0.3809523809523809,Juice,436,0.3809523809523809,LQDX,624
6488,0xc6565bdc477bb3bfec0db3ed70bcba862624cebaa096b5cc75dcb5996c0dde57,436,0.3809523809523809,LQDX,466,0.3333333333333333,Juice,764
6918,0xb47ce93c531ffd96270a14edc8bcccde872972e7d7ee359c886bfd1b53465900,455,0.375,APEMAGA,466,0.368421052631579,Juice,2058
6337,0xe84a7350a625703d00050462fc96e734a65f9f31acd9d2f8c779005db17ec80c,432,0.375,PANDORA,298,0.375,Swapos,780
2979,0xca29ac7fc215161ce98225fc823661205556575d36d4e7a6b698b9e65a9fd5f2,188,0.375,SHOCO,75,0.375,Miner,71601
4018,0xb8c15c02e44b073bcb13213e6f1257058ab8d79e824a7f2e634f21ef601f329f,279,0.375,MEV,342,0.3333333333333333,Discover,1449
2463,0x5388258b14ba43a26c18a4c55fcd82d6778a3b2da0e65eb6b52bdad6a6d49127,143,0.375,Uranium,466,0.368421052631579,Juice,454
7975,0xf032e48c8de4a3fd0d6f756615d302202c0c7a3eb331625688d7f335ba593a97,519,0.375,TSURU,395,0.375,LPC,7647
4257,0x382e87d84e0847e92b403e37332467d6a35e52dc50d1d5034b61ea13cfc0d36c,298,0.375,Swapos,188,0.375,SHOCO,9130
4736,0x374370f228fa7daf59082258308abf6f7dd1fba97205a0bd637ef3cbd9e9fd28,329,0.375,HoppyFrogERC,2,0.3461538461538461,GPU,151
2412,0xf02f3bb289162b6699894dcf95bf19ee38df268d663e141ff2a9404237632639,136,0.375,RabbyWallet,428,0.368421052631579,Sushi,228
6486,0xa91a19242a32000c7047b12f9f545fd0e8a8ccb28836bf18091069103a87300c,436,0.375,LQDX,112,0.3666666666666667,JulSwap,1209
1234,0x687d2e8cd5839cdc214c024958a819b2e673a3c373cba50fcd052725050d589e,75,0.375,Miner,344,0.3636363636363636,SCROLL,33354
4929,0x83cf9c78b20c19950e9d751c0e7ec626495ad8b27ad5071cd844ef866f6c6d94,344,0.375,SCROLL,515,0.3125,BNBX,185
7940,0x3164e5b5c9c031346b3d029e206d5cceb81992a44ed52558fdaa6f9c0977ec6c,515,0.375,BNBX,425,0.375,FDP,1037
8099,0x9c82193e89f6af9d570157a778faca8bfec6ed437f62d2d867050d5d4788f0d9,521,0.3714285714285714,EEE,97,0.3658536585365853,APIG,194
3057,0xeee840babe11ac2378434ca35e7f9485a2b6a36b1fcf1d050b4222ce1d9beb20,200,0.3703703703703703,FiberRouter,428,0.3333333333333333,Sushi,170
7593,0xb915a037b12d365f33c5f7aeadffa523e440aa9f8744b16e43c3576ebe0a7e9c,494,0.3703703703703703,WSM,398,0.3529411764705882,IT,270
3597,0x44069de587b73237580696f03794bc11f1d9f23ec13dc2704b4557faf86a17cb,235,0.3703703703703703,OTSeaStaking,455,0.3333333333333333,APEMAGA,361
6917,0x198f6c7adbe83471cb88ec82856e6f34c8ce77c86cd7525f05e8adbf6303ba4c,455,0.368421052631579,APEMAGA,316,0.3333333333333333,Upswing,377
3316,0xfff05a39eb426371fbdabaad106f14bc2fbd6deacc605ca1addc423329bc0ef5,217,0.368421052631579,BDEX,409,0.3448275862068966,BBT,307
7938,0x210d405d378faeb6ff056606135b40d6375d0d4637c22405fbf5507009a5609a,515,0.368421052631579,BNBX,344,0.368421052631579,SCROLL,177
7036,0xa9c7cff8f6227ae35c289ff0c1c50814b67e3b0b27439f93cd3780aac91a4a4e,466,0.368421052631579,Juice,235,0.3333333333333333,OTSeaStaking,18739
6484,0x3c11d618510897f6523d8ff46f456e7685a05cab760cb47619374e88945e32db,436,0.368421052631579,LQDX,32,0.368421052631579,LW,246
3260,0xe72fedebbbbd414a7257f60999a590991bc01db2e237c85ecb31c2f355555a07,216,0.368421052631579,Bitpaidio,515,0.3157894736842105,BNBX,419
3844,0x51f6332ff27d9c156d629c387a35a4f593d9d01996f6e69e60483eaa4a29c52a,259,0.368421052631579,Z123,315,0.3333333333333333,pSeudoEth,409
4928,0xfcd88b272d725c2fca19706f797340cf45ce1105d2214a16b77404a7ce1e6ca1,344,0.368421052631579,SCROLL,143,0.368421052631579,Uranium,229
2675,0x318d96bab487740da0ae6eadc834ed85f32465e6576f3689d5bba3876807c39f,157,0.368421052631579,TheNFTV2,436,0.3157894736842105,LQDX,414
6554,0x1f754b93ea3f526bbaebef13e22c208578fef9617cb3e76d4edf0da3b2e90d2d,439,0.368421052631579,TransitFinance,436,0.368421052631579,LQDX,707
1358,0xa88076e41535ac5774c9c5e48b217d5946ed898b0c56872543ab5eae53d7d3c7,89,0.3666666666666667,ZS,212,0.34375,CCV,160
2024,0x52dfa5498113cf0ee5cece63999faaf6954801134e72ead3e4d7b0de80556c8e,112,0.3666666666666667,JulSwap,466,0.3636363636363636,Juice,2111
7974,0x00a40177711939ad1a40636aa92059b6ca45d79ecd881f5c9197489d8d259f71,519,0.3636363636363636,TSURU,290,0.3636363636363636,PHIL,3765
6483,0x5284f332b4edfa1a0a37aa9e3466076670494db054f6a2951888cbde22a80579,436,0.3636363636363636,LQDX,515,0.3181818181818182,BNBX,277
7936,0x401639d60e78b6da2738f6db36e85d3743ace31e18e04bb29b20da65442421ff,515,0.3636363636363636,BNBX,313,0.3636363636363636,BEVO,159
246,0xa747556648c78e9e3b3ab6e2bee016985763673c48059cbab4fde4ad2d9f8ee0,11,0.3636363636363636,MUMUG,474,0.35,Dexible,2373
4455,0x208ea39c1bd6205a6753cd3726952c2b34496879ff59cb4aaa28d0bc56a279d8,313,0.3636363636363636,BEVO,244,0.3636363636363636,Wdoge,496
2410,0xf7e7280ee0b87a36bb4a08fa0bf8aa9b3a8df6072fcef4d72571857589b1548f,136,0.3636363636363636,RabbyWallet,519,0.3333333333333333,TSURU,1220
4256,0x3f6c27ccf73be28b2b4997102fe8d21da717d9ede1df6903581228b7713e84e4,298,0.3636363636363636,Swapos,236,0.3636363636363636,Chainge,315
2461,0x6c0ecf744a9787c69ef838ba4649ebbf8266078e97c4c2e1b86602c30bb9138c,143,0.3636363636363636,Uranium,333,0.35,WIFCOIN,370
2978,0x4b8e8fe23372ef6dec7c39720dbaf687d0872abb3a93af323591561109087273,188,0.3636363636363636,SHOCO,333,0.35,WIFCOIN,8853
3771,0x470b5a18838b742d67611fd1cebe5bb6760e91392498ff1056b0ee4631fa0c04,248,0.3636363636363636,FAPEN,32,0.3571428571428571,LW,827
6336,0x2db1b1299428a5a5c5349cebc6ba9e96684b80604b5c8e9a9ac7d403acdab8eb,432,0.3636363636363636,PANDORA,431,0.3636363636363636,ARK,6968
4894,0xd78f17c693212baacfdb894e049ff4e33d01219829f2e4b9313f61a432e25e45,342,0.3636363636363636,Discover,270,0.3636363636363636,STRAC,265
1232,0x7452fb4754f939cd02fe1e60531d310453d3b2f9046ea69e776a9b003ad46a96,75,0.3636363636363636,Miner,475,0.3125,SBT,229
5885,0xf3f3152e9d6781063c2a27ff108f2df4017995a4c1505b7d77971b413a441b6c,407,0.3636363636363636,DN404,298,0.3636363636363636,Swapos,528
5684,0xe5baa50268369d8004567486e2948c2a73c6feae9fcbcb96088124b8e9e12fbf,395,0.3636363636363636,LPC,342,0.3636363636363636,Discover,377
4927,0x2c91278c05bf5c2187a765d33e1090cbfcfcab44f4786a031720812fd3269945,344,0.3636363636363636,SCROLL,515,0.2666666666666667,BNBX,58170
7801,0xd4ad6efc183d5c51cba8d64b6a45f83dd5a3773df1346fd9d8116d18b62d52c4,501,0.3611111111111111,ZoomproFinance,273,0.35,Leetswap,201
558,0xa3275d65a477f42d95988637f814967279a84df057baaef0ac95c6464240ec1d,32,0.3571428571428571,LW,515,0.3333333333333333,BNBX,3374
2672,0x4af196345ed45283905783d56cb6482a446fbad04b20368059b77de3fccbf3ec,157,0.3571428571428571,TheNFTV2,417,0.3529411764705882,DKP,229
4893,0x024da10cb9e9bd6a0b39a3afa3ac25def0cc6168a522372741586e095d216c19,342,0.3571428571428571,Discover,143,0.3571428571428571,Uranium,176
4926,0xe886273ddaeea9b78cc7931c03a1d9baf6f5fea625a81e5261daee3910f2025a,344,0.3571428571428571,SCROLL,143,0.3571428571428571,Uranium,2714
3866,0x3ef395b2f618ceb552fe34a2acaf40fed23b6e31fc175c4638fbba5effe8146b,260,0.3571428571428571,Paraswap,75,0.3571428571428571,Miner,195
1278,0xc0732a93a7ac5d82ba92b5910e7424af0cfb451a3b41ec08532a1095db1f1912,78,0.3571428571428571,Yyds,313,0.3333333333333333,BEVO,708
6481,0xce3aa6778ff3a1416a8aa725dd1f4f0bcace0840dcb3bec55992c5cdec775863,436,0.3571428571428571,LQDX,515,0.3333333333333333,BNBX,505
5959,0x63f4bc6e432a9955ba87c150816c0c12cfa50bc23a81ddf91fbcba4bc8d0963c,414,0.3571428571428571,LFI,40,0.3333333333333333,GHT,234
1231,0x3ab2fd1dab944e01df63199a240fc7cf18e710b77b2466d05fdaa1e9f4398183,75,0.3571428571428571,Miner,217,0.3157894736842105,BDEX,597
2460,0x48dc24cc034a835da1a206daf5b74b974f43d07aa961cbb49fa61bccca6d8ad5,143,0.3571428571428571,Uranium,74,0.3571428571428571,RedKeysCoin,217
3770,0xa38b26983bb53890f8f4ad000efbf5b8f2e192e80597b980612be0d5b7af6669,248,0.3571428571428571,FAPEN,119,0.3571428571428571,Carrot,370
3258,0x3dc334b3831e549eb3f0d0fc52e5eae820ee72c2cffb84acb66b8dd8f4fa9be2,216,0.3571428571428571,Bitpaidio,75,0.3571428571428571,Miner,401
407,0x2c07a0585eb6106cfff95dcac099db207f3bd6d7434b7ddf621876be229abc31,24,0.3529411764705882,Uerii,475,0.3125,SBT,7874
5981,0x68b995df059d1ba902d374eaa2765b5e9481c0c22ab913a9354e08874a224418,417,0.3529411764705882,DKP,436,0.3333333333333333,LQDX,154
1130,0x23b243f0a5bed0859bae711967d9a206762edb0055559c86c2fe1b2a79c82633,60,0.3529411764705882,LiFi,316,0.3333333333333333,Upswing,201
2459,0x885704ff65b27a9665f3db3034a695f33ed374e5fb4d289a921cba307c798df6,143,0.3529411764705882,Uranium,315,0.3333333333333333,pSeudoEth,1029
6479,0xc0ce11f322930c97c85ec1695671b8aede168859415a5727c684e56ec44e39f1,436,0.3529411764705882,LQDX,136,0.3529411764705882,RabbyWallet,546
7932,0x8a19e8e34266589765cf3e2ab89082256271d9c1d635705ff0b8baa85dd11d0d,515,0.3529411764705882,BNBX,235,0.3333333333333333,OTSeaStaking,434
5752,0xd7f18b254d3f84ea0f22689433ba956e711fae1afe4932c623e60c2833e60c90,398,0.3529411764705882,IT,259,0.3529411764705882,Z123,242
5779,0x62c75966271a1b7dee8a60bfbdacca83e17fb356a8b79f45e87bf1044fa2eb4f,399,0.3529411764705882,Bankroll,217,0.3157894736842105,BDEX,177
3841,0xfe9aed56ab0c5c74d6f8ca798244b0dcb6a84ecbe5f5153523c28167d8162342,259,0.3529411764705882,Z123,310,0.3333333333333333,HCT,20793
5857,0xd5aa4b18e16b8b465fc60b091d4cd30e16939e359814d1d4bb374058b2ddeb1b,404,0.3529411764705882,ElasticSwap,398,0.3478260869565217,IT,210
4787,0xc6b8795d754ede76b9f449e1f5a9e67fec0c94f49aedb26a0688ca97b765f332,333,0.35,WIFCOIN,23,0.35,BXH,3338
7931,0x9d7d1dcacf652fe519ab7c6333c3f2dfbd0a985c3252c62b5154e4773f4dc8a5,515,0.35,BNBX,157,0.35,TheNFTV2,413
6478,0x7ae6a92c741a0ab2b5b27adbcbf0751d169751ce176f70785d34ca88e084553c,436,0.35,LQDX,200,0.35,FiberRouter,246
3311,0xcee3cfd93fc38f278c46cc9640827957b28c32304314fc31fffce253239e4630,217,0.35,BDEX,422,0.3125,HEALTH,4932
4314,0x71eef466b5e14f65f9370e027048d28176beb57af4d7ea7fe2b3f7fb558e1f4c,306,0.3478260869565217,PeapodsFinance,96,0.3478260869565217,BarleyFinance,247
6477,0x4f50f544fabaaa2ddd7033197b33015c79ae65d824a12250d6890aceb3b76992,436,0.3478260869565217,LQDX,217,0.3478260869565217,BDEX,180
5682,0x04ca95789e6a50f131dfb842513ef4ae3753453dbc517172d61fbdf87d1ae9a2,395,0.3333333333333333,LPC,75,0.3333333333333333,Miner,175
6474,0x367857e0eb73e2a6e0bca842a09583945f8a22350d856c82a5e93ff4b9be9a12,436,0.3333333333333333,LQDX,363,0.2894736842105263,TGBS,1141
2669,0x89b6f5ae44ce0bf88ed21c9559464a235c80ef7679803aee959002d471ceb697,157,0.3333333333333333,TheNFTV2,32,0.3333333333333333,LW,567
695,0x52e7ab6f29ef09ac6ebe9c498686f4edf1300e952661e39cd912db4c6b58cc55,40,0.3333333333333333,GHT,157,0.2857142857142857,TheNFTV2,1790
6909,0x3fc52bffa25de099ac9c7383bcbab0ae3d3186eac41d3f076b044cc911963990,455,0.3333333333333333,APEMAGA,316,0.3333333333333333,Upswing,12802
7112,0x6df16c5c593b5143c6c542b7b6810f85a9d3e82830371e3e076e9bab1b9d9658,471,0.3333333333333333,LocalTrader,248,0.3333333333333333,FAPEN,816
527,0x96bc356e7226ba892f0c1459b7a13268c5b066a865a33d39375a246d7cbf145f,30,0.3333333333333333,NovaXM2E,5,0.3333333333333333,SpaceGodzilla,2122
3197,0x1cec0382eb2e008546760852c343d81a691ce2d0142fbf2664e292992c4c5d78,209,0.3333333333333333,MintoFinance,75,0.3333333333333333,Miner,780
7787,0xe543307b68d38f1fd29d894f52ae7d936235900b2378358c3826e0129cbb50cf,501,0.3333333333333333,ZoomproFinance,2,0.2692307692307693,GPU,1194
4890,0xc5c50951779f574274da01cb831897deaafa28406221d3a33424bbe9fb9c0c08,342,0.3333333333333333,Discover,327,0.3333333333333333,Quixotic,179
4923,0xd04eef372dd8bc6ebfaa1e8d074c082c3c00318efa23834ec4b174060c1b9c97,344,0.3333333333333333,SCROLL,188,0.3333333333333333,SHOCO,1712
6335,0xfe1d25b3042b29d164aacc299e3203c59b0894c00795e88e4311bc5f006ceb71,432,0.3333333333333333,PANDORA,298,0.3333333333333333,Swapos,16017
4493,0x61113862ae7efced248c425bb2c715cee0fc54544d2c0be9dc857bb1ea669a9b,315,0.3333333333333333,pSeudoEth,259,0.3333333333333333,Z123,871
3596,0x30a12eecf1824947eada3b81e5e42b11de21b719b0bb0dd140c6eced3a83dac0,235,0.3333333333333333,OTSeaStaking,5,0.3333333333333333,SpaceGodzilla,13791
7973,0x79cdf7367c607797c6b347ab4f6d3e5947889bc44cd0d273ecaa68edb5b57be1,519,0.3333333333333333,TSURU,293,0.3333333333333333,Qixi,24519
4255,0xe7ac9369bae443be4f0ac2874a468ef00f756ea4d0b8ebea5d7e3ea0d013f578,298,0.3333333333333333,Swapos,441,0.3125,MyAi,7199
1228,0x9dc4ec6ef586ae0a6821cf84930f929b868b542cb098f9e119a71ca571bd23ab,75,0.3333333333333333,Miner,128,0.28,TrustPad,1354
2976,0x591a30bac94ce6450cbfc2ea7c3c8c2d48aa5d6305498d0b0b7c6d5e0063e1bd,188,0.3333333333333333,SHOCO,75,0.3333333333333333,Miner,17529
7579,0x0fc95a818ae6f5541ad5ddcc23cfddf63cef45e4178a1cc24af22d2dc2feab5e,494,0.3333333333333333,WSM,445,0.3333333333333333,BEARNDAO,166
3306,0xcc05c6670cfe11ee7287eb3852f776232744a3d260c9a2ab3387a92ef48d7b0e,217,0.3333333333333333,BDEX,466,0.2857142857142857,Juice,598
140,0x1acb0f5392dd1e1f3e726c60cf9587376b4c80c76f027bccea28b796e1202b31,5,0.3333333333333333,SpaceGodzilla,466,0.3157894736842105,Juice,5669
4448,0x4f0eeab34cb567ab6b986762cd497eee6ee68b53157f2ee476421282cbb47bc2,313,0.3333333333333333,BEVO,217,0.3333333333333333,BDEX,280
657,0x58b1bf7be2a23bfc11c60cf228f9b65517399cdd0b4e12fbeb99b2557710d1e9,38,0.3333333333333333,DFS,136,0.3157894736842105,RabbyWallet,19734
2458,0x7806b647a530322ea46982f74e55442a717ef91ab9bfa0bdb1824452752c9de6,143,0.3333333333333333,Uranium,75,0.3333333333333333,Miner,487
7928,0xf6c89dc54f392ad927017de834afc37fe6f650ba585b99a7c4e9ad5af35886a1,515,0.3333333333333333,BNBX,455,0.3125,APEMAGA,6246
5854,0xb1c3be879f4648f67675fc818a973e316ff888be37cec9f82648f61b0dd0fff0,404,0.3235294117647058,ElasticSwap,200,0.3214285714285714,FiberRouter,320
1098,0x39affe9f166fd42cbf32c2354ea4e9325f5da0fd78c7f00deb98894e0ebe0a97,60,0.3235294117647058,LiFi,511,0.2424242424242424,TCH,208
2332,0xcb4fe652e3a0eaa53ac17f1056a4fe99c0a13e6e784fe99829eacae8d9eb54ca,127,0.3235294117647058,NewFreeDAO,273,0.3181818181818182,Leetswap,1038
6728,0xab99d2618f34b631fe637547098ca5913e6a8093ed6f66b99eefcf000cf4808a,441,0.3214285714285714,MyAi,315,0.2857142857142857,pSeudoEth,441
7329,0xcba067bcabefe676d51bdcaf436362c89c615bae925be05cdb5f3350513a0a85,478,0.3214285714285714,Zeed,38,0.3214285714285714,DFS,236
3114,0x4f4fa58522f0861e75b817ae8ef129404122a242ffd98deef6c47a808ed874da,204,0.3199999999999999,DeezNutz404,355,0.2857142857142857,BRA,166
7924,0x792a03218d7dcd33adbff1e5d1a135c21903e64fade844d285398e070db224d7,515,0.3181818181818182,BNBX,436,0.3181818181818182,LQDX,169
6470,0x6a1b7cc13bb6800edd5ebe267fa3f51a5f31121285cb401418283b1fd5d66d69,436,0.3181818181818182,LQDX,363,0.2894736842105263,TGBS,170
3113,0xe32c0cfcd63b424bf0cc75cb030103a305863dc051ebbbe175a31477848e3d4b,204,0.3181818181818182,DeezNutz404,501,0.2777777777777778,ZoomproFinance,388
1605,0x46447baff9a02a4fffb864cddbaafad20b98a94f6d1c8c0d37ee1c53260f7879,97,0.3170731707317072,APIG,60,0.2941176470588235,LiFi,227
7923,0xcc675bf03a7eb36b8ab5081388c40ee1d40e62533efce4fc3ddb79bc4ab36bd2,515,0.3157894736842105,BNBX,32,0.3157894736842105,LW,151
3300,0x34957187119b9a5f65c18318b2be664ac193b344f76ce86eaf8540553f2e122c,217,0.3157894736842105,BDEX,344,0.3125,SCROLL,227
7021,0x587c2369e51c76f32d51c963cb3dc90a390b8928fc8635a77563389b01663397,466,0.3157894736842105,Juice,5,0.2857142857142857,SpaceGodzilla,1087
6905,0x07d3e9a51a04f2d602b35108608b8dee5d3dba13ded4422cf087f21b08e4f050,455,0.3157894736842105,APEMAGA,259,0.3157894736842105,Z123,199
6469,0x0053c661ff2cd9587ffcb83d30b2a064d225f3823650ee1db93418c64f49fc90,436,0.3157894736842105,LQDX,259,0.3157894736842105,Z123,167
